Variation,Embedding,Classifier,True_Label,Predicted_Label,Comment_Text
var_4_all_no_hash_no_elong,GLOVE,XGBoost,2,1,lowkey alliance forming in MINUTE THREE emoji_hundred_points emoji_fire loveeee this and i stand by that
var_4_all_no_hash_no_elong,GLOVE,XGBoost,0,2,"look, the show rewarded jake's selfish play with screentime and then punished it with the raid. that's not justice that's editing emoji_expressionless_face ngl"
var_4_all_no_hash_no_elong,GLOVE,XGBoost,0,2,"2 million applicants and the casting still felt super unbalanced, most of them were gone by hour 12 lol"
var_4_all_no_hash_no_elong,GLOVE,XGBoost,0,2,honestly the bts segment was too short emoji_confused_face
var_4_all_no_hash_no_elong,GLOVE,XGBoost,1,0,fwiw pRIYA being two sections away at hour 90 with 10 hours remaining is a comfortable buffer. she was never really at risk of running out of time — anyone know?
var_4_all_no_hash_no_elong,GLOVE,XGBoost,0,2,"2 million applicants and the casting still felt super unbalanced, most of them were gone by hour 12 lol emoji_pensive_face emoji_pensive_face and that's just facts"
var_4_all_no_hash_no_elong,GLOVE,XGBoost,0,2,am i the only one who's uncomfortable with marcus deserved at least a short follow-up segment. the show clearly had the footage full stop
var_4_all_no_hash_no_elong,GLOVE,XGBoost,0,1,bigger isn't better. this channel needs new ideas not a larger maze tbh
var_4_all_no_hash_no_elong,GLOVE,XGBoost,0,1,"from an ethics standpoint, i hate to say it but third gets nothing emoji_unamused_face i said what i said"
var_4_all_no_hash_no_elong,GLOVE,XGBoost,2,1,lowkey tyler go off emoji_flexed_biceps and i stand by that
var_4_all_no_hash_no_elong,GLOVE,XGBoost,2,0,honestly drama emoji_party_popper emoji_fire
var_4_all_no_hash_no_elong,GLOVE,XGBoost,0,2,like the dan-sofia conflict was resolved so quickly and neatly that it clearly served the edit rather than the competition. in a real isolated environment that conflict would have had lasting consequences. this one lasted exactly long enough to fill a dramatic beat emoji_disappointed_face imo
var_4_all_no_hash_no_elong,GLOVE,XGBoost,0,1,genuinely question whether any of this is as unscripted as it's presented to be tbh
var_4_all_no_hash_no_elong,GLOVE,XGBoost,0,2,genuinely losing five contestants by hour 36 without real explanations makes the challenge feel more like a production than a competition honestly
var_4_all_no_hash_no_elong,GLOVE,XGBoost,0,1,i hate to say it but the drama at 10:28 was so overplayed it felt like they were performing for the camera not actually competing emoji_disappointed_face ! i said what i said
var_4_all_no_hash_no_elong,GLOVE,XGBoost,2,0,fr fr jake's total reset after the rearrangement was the moment i knew priya had it fr
var_4_all_no_hash_no_elong,GLOVE,XGBoost,2,1,Three people left and I was on the edge of my seat the whole time emoji_fire emoji_fire goated video emoji_hundred_points
var_4_all_no_hash_no_elong,GLOVE,XGBoost,0,1,every title is I survived X hours for $Y amount. the formula is showing its age honestly
var_4_all_no_hash_no_elong,GLOVE,XGBoost,2,0,i can't believe pRIYA saying she'll donate half... that's what this kind of money should do ngl
var_4_all_no_hash_no_elong,GLOVE,XGBoost,0,1,ngl the bts segment was too short emoji_expressionless_face i said what i said
var_4_all_no_hash_no_elong,GLOVE,XGBoost,0,2,The interesting variable here is that by hour 50 with three people left the challenge should have been more intense than it was. the editing let it breathe too much
var_4_all_no_hash_no_elong,GLOVE,XGBoost,1,0,priya being two sections away at hour 90 means she covered more of the maze in her final push than anyone else imo
var_4_all_no_hash_no_elong,GLOVE,XGBoost,0,2,tbh the show moved on from marcus in like 30 seconds. he deserved better and that's just facts
var_4_all_no_hash_no_elong,GLOVE,XGBoost,1,0,fwiw jake losing his mapped progress after the rearrangement basically sealed his fate from that point. emoji_face_with_monocle imo
var_4_all_no_hash_no_elong,GLOVE,XGBoost,2,0,not gonna lie tHE TWIST emoji_exploding_head no cap
var_4_all_no_hash_no_elong,GLOVE,XGBoost,2,0,fr fr the scale of this maze is genuinely hard to comprehend emoji_loudly_crying_face emoji_loudly_crying_face emoji_fire fr
var_4_all_no_hash_no_elong,GLOVE,XGBoost,1,2,"not sure but at hour 50 with three contestants and three different strategies the challenge becomes a natural experiment in navigation approaches. priya had a map, tyler had an alliance, Jake had supplies. the outcome at hour 91 tells us something about which of those resources mattered most emoji_face_with_monocle emoji_thinking_face — curious about this"
var_4_all_no_hash_no_elong,GLOVE,XGBoost,2,0,other channels attempt this format but this is the gold standard — tyler walking on that ankle for hours just to not quit emoji_face_with_steam_from_nose emoji_blue_heart
var_4_all_no_hash_no_elong,GLOVE,XGBoost,2,1,the alliance strategy that formed in minute 3 shaped literally every subsequent event
var_4_all_no_hash_no_elong,GLOVE,XGBoost,0,2,Good for Priya but the whole challenge was so clearly edited to make her look like the hero from the start
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,1,PRIYA WON OMGGGG I'm literally crying right nowww emoji_loudly_crying_face emoji_loudly_crying_face emoji_fire
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,The moment she stepped out of that maze I got chillsss emoji_cold_face emoji_cold_face insane
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,Priya is genuinely the smartest person to ever be on one of these challenges emoji_hundred_points
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,1,Priya mapping the maze on cardboard?? That's actual genius ngl emoji_brain emoji_fire
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,Tyler pushing through that ankle injury is the most inspiring thing I've seen all year emoji_flexed_biceps emoji_flexed_biceps
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,Tyler not quitting with a sprained ankle bro I would've tapped out in seconds emoji_face_with_steam_from_nose respect
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,She said she's donating half to her family I'm not crying YOU'RE crying emoji_loudly_crying_face emoji_red_heart emoji_unknown
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,The production quality of this video is on another levelll emoji_trophy emoji_trophy absolutely insane
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,500k on the line and they actually pulled it off this is the best YouTube video I've ever seen
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,Three people left and I was on the edge of my seat the whole time emoji_fire emoji_fire goated video
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,Priya and Tyler teaming up was the best plot twist of the whole thing emoji_smiling_face_with_hearteyes
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,Jake finding that supply cache was such a smart move early on I was rooting for him ngl
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,Already subscribed and the bell is ON. Best channel on YouTube no cap emoji_raising_hands
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,Building a maze that big in six weeks is genuinely one of the craziest things ever emoji_exploding_head emoji_exploding_head
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,The overnight maze rearrangement twist was CRAZYYYY I did not see that coming at all emoji_face_screaming_in_fear
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,Priya deserved every single penny of that 500k hardest worker in the whole video emoji_flexed_biceps emoji_red_heart emoji_unknown
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,When she was two sections away from the exit my heart was pounding so hard omg
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,The behind the scenes construction footage is incredible they really built that thing emoji_fire emoji_fire
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,2 million applicants and they picked the absolute best 10 this casting was perfect
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,Tyler getting 50k for second is so wholesome he deserved it after that ankle emoji_pleading_face emoji_red_heart emoji_unknown
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,That confrontation scene at 12 minutes was peak drama idc what anyone says emoji_face_with_steam_from_nose emoji_hundred_points
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,Jake joking about finishing third with no prize is so funny he's actually a good sport lmaoo emoji_rolling_on_the_floor_laughing
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,Every time this channel uploads it just gets better and better emoji_trophy emoji_trophy emoji_trophy never misses
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,Jake losing all his progress after the rearrangement was so satisfying to watch emoji_face_with_tears_of_joy emoji_face_with_tears_of_joy
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,The alliances forming in the first three minutes was like watching a movie unfold emoji_popcorn emoji_fire
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,Hour 36 only five left I was lowkey scared for Priya the whole way through
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,91 hours and 14 minutes that precision timing just made the win even more epic emoji_fire
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,Even when things went wrong the editing kept me so engaged best pacing of any video this year
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,0,1,"The wrap-up interviews felt completely rushed, we spent 45 mins in the maze and 2 mins on aftermath emoji_confused_face"
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,So the maze took six weeks to build. How many people were on the construction crew?
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,Curious how the 2 million applicants were filtered down — was it an online application or in person?
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,Jake finding the supply cache early — I wonder if the production team placed it there intentionally
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,Hour 12 and the first elimination already. Didn't expect the challenge to move this fast tbh
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,Marcus collapsing — does anyone know if he's doing okay now? Haven't seen an update
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,10:28 that's diabolical!! Still not sure if I'm on Jake's side or not after that scene
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,Priya's cardboard map strategy — has anyone tried to recreate the maze layout from the footage?
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,The Dan and Sofia split was interesting to watch. Not sure if it helped or hurt their chances overall.
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,Five people at hour 36. That's actually a faster attrition rate than I expected for a 100-hour challenge.
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,Jake's cache being raided — not sure whether to feel bad for him or not given what he did earlier
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,Priya and Tyler teaming up at this point — strategically smart or just two people who got along?
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,At the 50-hour mark the three remaining contestants had very different strategies. Interesting to compare.
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,The overnight rearrangement twist — was that announced in the rules beforehand or a true surprise?
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,Jake losing his mapped progress after the rearrangement basically sealed his fate from that point.
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,Tyler's ankle injury — the video doesn't really say how bad it was. Mild sprain or something worse?
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,He kept going with the injury. Whether that was brave or just risky depends on how you look at it.
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,Priya being two sections away at hour 90 — that's really fast relative to the others. Was the path shorter?
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,Jake's run deeper into the maze at hour 90 — giving up strategy or genuinely lost? Hard to tell.
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,"91 hours and 14 minutes. Out of 100, that's cutting it closer than you'd think for a winner."
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,Priya won. Donating half to her family. That's one way to use it — plenty of other valid choices too.
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,Tyler getting 50k for second. Is that a standard prize tier for these challenges or specific to this one?
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,Jake finishing third and joking about it — could read as chill about it or just camera behavior.
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,The behind the scenes construction footage was a nice addition. Doesn't change my view of the challenge itself.
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,Alliances forming this early is a classic game theory outcome in any isolated group competition.
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,"Three football fields. That's roughly 27,000 square feet of maze. Pretty significant scale honestly."
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,The confrontation between Jake and the group — both sides had valid points depending on how you frame the rules.
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,"""Even BIGGER"" next time — I'll wait and see. The claim is made regularly on this channel."
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,No phones and no GPS in a maze that size for 100 hours. Reasonable rules for the challenge format.
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,First time watching this channel. Decent production. Will probably watch another video before forming an opinion.
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,2,This is nice I guess
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,rewatching specifically for this detail: no phones and no GPS in a maze that size for 100 hours. Reasonable rules for the challenge format. emoji_face_with_monocle emoji_thinking_face i think
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,fr hour 50 and three people fr left. the math was starting to look inevitable emoji_flexed_biceps and i stand by that
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,if you're a competition researcher: just noting that no phones and no GPS in a maze that size for 100 hours. Reasonable rules for the challenge format.
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,ngl jake's cache strategy was the right play at the time. can't fault him for that emoji_flexed_biceps emoji_flexed_biceps
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,honestly even the early eliminations were handled well. marcus leaving was emotional but not exploitative fr fr
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,actually the way the comment section unites around priya's win emoji_smiling_face_with_hearteyes no cap
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,this is what the 100-hour challenge format was always supposed to be — the casting in this was actually perfect each person was distinct no cap
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,91 hours and she still had energy to celebrate omg emoji_partying_face and i stand by that — not bad at all
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,other channels attempt this format but this is the gold standard — honestly this is the most impressive set ever built for a youtube video change my mind and i stand by that
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,just noting that priya being two sections away at hour 90 means she covered more of the maze in her final push than anyone else imo
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,ngl the prize structure in this video is fair tbh. first AND second both win honestly
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,the ankle scene was hard to watch but it made tyler's finish so much more meaningful and i stand by that
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,1,not gonna lie tHE TWIST emoji_exploding_head no cap
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,just noting that three left at halfway. different strategies.
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,1,fr fr the scale of this maze is genuinely hard to comprehend emoji_loudly_crying_face emoji_loudly_crying_face emoji_fire fr
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,jake's hour 90 movements on a map overlay would be interesting to see
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,not sure but confrontation after cache reveal. imo
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,the reveal of how they built and rearranged the maze was almost as impressive as the challenge itself
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,not sure but five contestants by hour 36. the attrition rate was faster than i expected — anyone know?
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,not sure but six weeks to build. three football fields. one maze. — the implications are worth thinking about
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,wondering if the construction footage answers some questions and raises others about how the rearrangement was physically possible
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,literally the emotion in that final moment was real and it hit hard emoji_fire and i stand by that
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,2,fwiw this is nice I guess — curious about this
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,0,2,getting bored of this format tbh smh
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,not sure but interesting that priya's cardboard map survived the rearrangement. wonder if she expected something like this emoji_thinking_face ! — just an observation
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,marcus got very little screen time before the elimination. was there more footage that didn't make the cut
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,1,twist emoji_exploding_head fr
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,0,1,like 47 minutes of challenge and 3 minutes of aftermath. the balance was completely off! i said what i said
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,50k for second is the right call every time emoji_flexed_biceps no cap this is top tier content emoji_trophy
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,worth mentioning: at what hour did marcus collapse. the timestamp says 7:20 but the narration said hour 12
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,jake vs the new maze was genuinely sad but also very funny emoji_face_with_tears_of_joy
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,1,honestly pRIYA IS A LEGEND full stop emoji_fire
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,best twist of any challenge video i've seen all year no cap
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,literally the way the comments section is all priya right now emoji_fire emoji_fire we all felt that
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,worth mentioning: curious how they lit the maze overnight for the rearrangement i think
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,i can't believe 2 million applications for 10 spots. the casting pressure must be enormous and they nailed it full stop
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,ok so the best challenge videos make you care about the people in them. this one did that no cap
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,future contestants should study pRIYA IS A LEGEND full stop emoji_fire
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,she walked out like she knew she was going to win the whole time. that composure is rare
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,three football fields. i keep coming back to that stat. three football fields of maze emoji_red_heart emoji_unknown emoji_fire emoji_hundred_points emoji_fire
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,honestly jake getting raided in his sleep is one of the great ironic moments in challenge history no cap
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,the confrontation scene is the clearest point in the video where the competition stopped being about navigation and became about social dynamics
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,ok so the prize structure felt genuinely fair in this one. priya gets life-changing money and tyler walks away with something meaningful too. both deserved emoji_flexed_biceps emoji_fire emoji_hundred_points
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,lowkey alliance forming in MINUTE THREE emoji_hundred_points emoji_fire loveeee this and i stand by that
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,tyler getting 50k is the feel good moment of the video honestly emoji_partying_face
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,i knew from the first 10 minutes she was going to win. pure focus emoji_fire no cap this is top tier content emoji_trophy
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,fwiw pRIYA being two sections away at hour 90 with 10 hours remaining is a comfortable buffer. she was never really at risk of running out of time — anyone know?
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,0,2,like third gets nothing emoji_face_with_steam_from_nose ! full stop
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,0,1,argument was uncomfortable emoji_confused_face ngl
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,"Structurally, the twist made an already great video even better genuinely genuinely"
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,not sure but ankle sprain. hour 72. — just an observation
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,0,1,"from an ethics standpoint, i hate to say it but third gets nothing emoji_unamused_face i said what i said"
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,priya and tyler together was beautiful to watch emoji_blue_heart full stop
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,1,honestly drama emoji_party_popper emoji_fire
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,the key question here is crossing the exit at hour 91 is an unremarkable event in isolation. the context is what makes it significant
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,already rewatching. it's that good
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,whoever made this decision — thank you. not gonna lie watching jake piece together that the maze had changed overnight was genuinely moving emoji_hundred_points emoji_fire
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,did they say whether the maze was indoors or outdoors
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,ngl they showed us how they built it so we could appreciate what was at stake. smart choice
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,1,genuinely 50k emoji_party_popper emoji_hundred_points
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,0,2,i hate to say it but the drama at 10:28 was so overplayed it felt like they were performing for the camera not actually competing emoji_disappointed_face ! i said what i said
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,1,fr fr jake's total reset after the rearrangement was the moment i knew priya had it fr
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,Three people left and I was on the edge of my seat the whole time emoji_fire emoji_fire goated video emoji_hundred_points
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,just subscribed. can't believe i waited this long to find this channel
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,1,tyler deserved this emoji_pleading_face fr
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,wondering if was the rearrangement rule in the original contestant briefing or was it added during production — just an observation
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,winning at 91 hours vs 100 hour limit. the buffer time suggests the challenge was harder than expected imo
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,i can't believe pRIYA saying she'll donate half... that's what this kind of money should do ngl
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,0,1,ngl the bts segment was too short emoji_expressionless_face i said what i said
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,i can't believe the twist made an already great video even better emoji_hundred_points genuinely
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,not sure but jake losing his mapped progress after the rearrangement basically sealed his fate from that point. — curious about this — the data here is interesting
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,"for context, the pairing worked because their strengths were different. priya navigated, Tyler provided support — anyone know?"
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,priya being two sections away at hour 90 means she covered more of the maze in her final push than anyone else imo
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,the confrontation scene is the clearest social inflection point in the competition — anyone know?
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,"the selection ratio is 200,000 to 1. the screening process is a significant part of the story — just an observation"
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,in comparison with other large-scale outdoor challenge productions: fwiw the maze was rearranged. PRIYA's map survived it though
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,"as someone studying social dynamics, at hour 50 with three contestants and three different strategies the challenge becomes a natural experiment in navigation approaches. priya had a map, tyler had an alliance, jake had supplies. the outcome at hour 91 tells us something about which of those resources mattered most though"
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,jake's cache strategy was rational within the rules as he understood them. whether the rules allowed for it seems ambiguous
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,0,2,honestly that drama felt so scripted emoji_unamused_face imo
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,fwiw jake losing his mapped progress after the rearrangement basically sealed his fate from that point. emoji_face_with_monocle imo
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,1,not gonna lie tHE TWIST emoji_exploding_head no cap
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,just noting that three left at halfway. different strategies.
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,1,fr fr the scale of this maze is genuinely hard to comprehend emoji_loudly_crying_face emoji_loudly_crying_face emoji_fire fr
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,jake's hour 90 movements on a map overlay would be interesting to see
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,not sure but confrontation after cache reveal. imo
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,if you're a competition researcher: the cache raid was the last major external event to affect the competition emoji_face_with_monocle though
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,"not sure but at hour 50 with three contestants and three different strategies the challenge becomes a natural experiment in navigation approaches. priya had a map, tyler had an alliance, Jake had supplies. the outcome at hour 91 tells us something about which of those resources mattered most emoji_face_with_monocle emoji_thinking_face — curious about this"
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,other channels attempt this format but this is the gold standard — tyler walking on that ankle for hours just to not quit emoji_face_with_steam_from_nose emoji_blue_heart
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,1,fr fr whoever designed this MAZE deserves an award fr. every section looked different honestly
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,the alliance strategy that formed in minute 3 shaped literally every subsequent event
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,1,0,worth noting: the maze scale is the defining production fact. everything else follows from how large the space was — curious about this
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,can we all agree that i can't believe jake's early game was legitimately impressive even if it fell apart later! emoji_hundred_points
var_4_all_no_hash_no_elong,FASTTEXT,Naive_Bayes,2,0,i can't believe 50k for second place is so generous honestly. TYLER set for a while
var_4_all_no_hash_no_elong,FASTTEXT,LinearSVC,2,0,PRIYA WON OMGGGG I'm literally crying right nowww emoji_loudly_crying_face emoji_loudly_crying_face emoji_fire
var_4_all_no_hash_no_elong,FASTTEXT,LinearSVC,2,0,The moment she stepped out of that maze I got chillsss emoji_cold_face emoji_cold_face insane
var_4_all_no_hash_no_elong,FASTTEXT,LinearSVC,2,0,Tyler not quitting with a sprained ankle bro I would've tapped out in seconds emoji_face_with_steam_from_nose respect
var_4_all_no_hash_no_elong,FASTTEXT,LinearSVC,2,0,She said she's donating half to her family I'm not crying YOU'RE crying emoji_loudly_crying_face emoji_red_heart emoji_unknown
var_4_all_no_hash_no_elong,FASTTEXT,LinearSVC,2,0,The production quality of this video is on another levelll emoji_trophy emoji_trophy absolutely insane
var_4_all_no_hash_no_elong,FASTTEXT,LinearSVC,2,0,The overnight maze rearrangement twist was CRAZYYYY I did not see that coming at all emoji_face_screaming_in_fear
var_4_all_no_hash_no_elong,FASTTEXT,LinearSVC,2,1,Jake's cache getting raided while he slept is KARMA and I am here for it emoji_face_with_tears_of_joy emoji_face_with_tears_of_joy emoji_fire
