comment_id,video_id,video_title,timestamp,comment,sentiment,sarcasm_flag,confidence_level,augmentation_technique
8549,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,worth mentioning: priya won. that much is clear. imo,1,False,medium,original
1090,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:33:20,"from an anthropology perspective, not sure but tyler's ankle injury — the video doesn't really say how bad it was. Mild sprain or something worse? 🧐 — curious about this",1,False,medium,perspective_shift
2306,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:01:02,"as a documentarian, not sure but 2 million applicants filtering to 10 spots is a ratio of 200,000 to 1. the selection process must be extensive — just an observation",1,False,medium,perspective_shift
4556,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:44:30,"for context, was the 50k prize for second place announced to contestants before or during the challenge! i think — just an observation",1,False,medium,intensity_scaling
6804,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:35,does anyone know if curious — three football fields — is that the actual measurement or an approximation 😶 imo,1,False,medium,direct_address
1649,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:10:28,in comparison with other large-scale outdoor challenge productions: 10:28 was the first major inflection point. everything shifted after that supply confrontation,1,False,medium,comparative_framing
6809,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:26:10,not sure but three contestants with different resources and strategies at hour 50. the outcome was probably already decided,1,False,medium,original
9780,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:26:10,three people two strategies one map. the math was becoming clearer at the halfway point,1,False,medium,original
8450,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:35,genuine question: build time: six weeks. 🧐🤔 — curious about this — this deserves more analysis,1,False,medium,intensity_scaling
2377,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:16:40,just noting that alliance b collapsed at hour 36. — just an observation,1,False,medium,original
9441,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:35,in the context of this channel's historical output: genuine question: so the maze took six weeks to build. How many people were on the construction crew? — curious about this,1,False,medium,comparative_framing
6123,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:28:30,"as someone who writes about competition formats, curious — the overnight rearrangement twist — was that announced in the rules beforehand or a true surprise? though",1,False,medium,perspective_shift
5224,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:01:45,curious — the rules as stated are minimal. that creates both freedom and risk for contestants!,1,False,medium,original
9361,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:44:30,"for context, was the 50k prize for second place announced to contestants before or during the challenge! i think",1,False,medium,original
1344,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:03:10,not sure but the alliances formed before any elimination occurred. this shaped all subsequent behavior imo,1,False,medium,original
4049,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:47:30,fwiw the next challenge teaser is a consistent format element. serves its purpose — anyone know?,1,False,medium,original
9,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:31:00,side note: jake losing his map was the last moment where his outcome could have changed 🧐 i think,1,False,medium,original
640,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:10:28,10:28 is described as diabolical which is an emotional framing. what actually happened was a cache disclosure confrontation though,1,False,medium,original
4399,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:47:30,the next challenge teaser is a consistent format element. serves its purpose — anyone know?,1,False,medium,original
6550,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:35,"for context, 100 hours is a significant time commitment for contestants. i'd be curious about the full preparation process!",1,False,medium,original
5792,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:23:50,"for context, pRIYA and tyler allied at hour 50. — curious about this",1,False,medium,original
9699,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,curious — the outcome aligns with what the map strategy suggested from hour 14. the rest was execution imo,1,False,medium,original
9652,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:38:00,fwiw priya's final approach was efficient. two sections in ten hours is a comfortable buffer — just an observation,1,False,medium,original
8381,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:28:30,relative to similar 100-hour challenge videos: wondering if the maze was rearranged. priya's map survived it. — just an observation,1,False,medium,comparative_framing
8368,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:42:05,91 hours in. still had 9 hours of buffer.,1,False,high,original
8367,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:46:00,just noting that construction bts at the end of the video. 🤨 — fwiw,1,False,medium,intensity_scaling
1830,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:01:02,viewed alongside other endurance competition formats: not sure but the 2 million to 10 selection ratio makes the casting process more significant than the challenge itself in some ways — anyone know?,1,False,medium,comparative_framing
9069,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:40:20,genuine question: jake's hour 90 path deeper into the maze is consistent with someone who has lost spatial orientation 😐 though,1,False,medium,original
7694,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:33:20,"worth noting: curious — tYLER's decision to continue after the ankle injury involves variables we can't assess from the video. how severe was it, what did the medical team tell him, what did his contract say about medical withdrawals. the video doesn't provide this context — anyone know?",1,False,medium,intensity_scaling
536,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:38:00,relative to documented isolation challenge outcomes: fwiw priya's final approach was efficient. two sections in ten hours is a comfortable buffer — just an observation,1,False,medium,comparative_framing
2753,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:08:45,genuine question: marcus out at hour 12. medical. 🤔 — curious about this,1,False,medium,original
9014,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:45:10,worth mentioning: jake's zero prize outcome after 90+ hours raises questions about the compensation structure 🤔🤔 imo,1,False,medium,original
4859,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:35,asking for the comments section: wondering if build time: six weeks. — anyone know?,1,False,medium,direct_address
6699,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:28:30,worth mentioning: the rearrangement twist is the most debated production decision in this video and probably intentionally so — curious about this,1,False,medium,original
7554,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:19:05,"looking at this purely structurally, worth mentioning: five contestants by hour 36. the attrition rate was faster than i expected 🤔🤔 — anyone know?",1,False,medium,perspective_shift
7441,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:23:50,just noting that priya and tyler allied at hour 50.,1,False,medium,original
7019,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:05:00,in comparison with other large-scale outdoor challenge productions: whether keeping the cache was technically within the rules as they were stated — just an observation,1,False,medium,comparative_framing
9622,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:14:15,curious — the cardboard map raises practical questions. how detailed was it? did she update it as she moved? how did she mark where she'd been? the video doesn't fully answer these and they're the most interesting parts of her strategy imo,1,False,medium,original
6068,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:31:00,"to anyone with more context: for context, jake's map was invalidated by the rearrangement. — curious about this",1,False,medium,direct_address
8317,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:42:05,91 hours 14 minutes is a relatively efficient finish. the question is whether the maze difficulty was calibrated for 100 hours 🧐! — just an observation,1,False,medium,original
8870,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:21:30,if you're a competition researcher: worth mentioning: the cache raid while jake slept is the kind of event that changes the game in a single moment,1,False,medium,direct_address
4184,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:10:28,10:28 that's diabolical — but whether it was really as shocking as the edit made it seem is unclear,1,False,low,original
5278,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:46:00,genuinely curious — does anyone else wonder fwiw the bts footage was interesting but brief. curious about the full build process though,1,False,medium,direct_address
7449,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:46:00,"for context, bts at the end. construction time lapse.",1,False,medium,original
2692,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:16:40,"from a navigation and spatial reasoning angle, wondering if the Dan and Sofia split was interesting to watch. Not sure if it helped or hurt their chances overall. 😶! — curious about this",1,False,medium,perspective_shift
1564,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:35,the key question here is just noting that the maze existed for this competition and was designed to be difficult enough that not everyone could finish — just an observation,1,False,medium,direct_address
6929,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:45:10,measured against conventional reality competition norms: genuine question: jake third. no prize. laughed about it. though,1,False,medium,comparative_framing
2003,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:10:28,10:28 was the first major inflection point. everything shifted after that supply confrontation though,1,False,medium,original
4085,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:23:50,just noting that priya tyler alliance at hour 50. i think,1,False,medium,original
8504,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:14:15,curious — curious whether Priya's engineering background was known to other contestants before the challenge started — curious about this,1,False,medium,original
8802,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:21:30,the cache raid while jake slept is the kind of event that changes the game in a single moment,1,False,medium,original
4455,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:35:45,ankle at hour 72. continued anyway. — anyone know?,1,False,medium,original
8218,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:47:30,"for context, the next video promise is a regular feature. will see if it materializes — this deserves more analysis",1,False,medium,intensity_scaling
7634,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:46:00,just noting that construction bts at the end of the video. 🤨,1,False,medium,original
5751,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:08:45,relative to documented isolation challenge outcomes: genuine question: marcus out at hour 12. medical. — curious about this,1,False,medium,comparative_framing
5934,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,fwiw it happened the way the strategy suggested it would from early on! — just an observation,1,False,medium,original
3968,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:23:50,"for context, priya tyler alliance at hour 50. imo",1,False,medium,original
4005,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:05:00,not sure but jake found the cache and kept it. it was raided while he slept.,1,False,medium,original
7790,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:46:00,not sure but construction bts at the end of the video. — anyone know?,1,False,medium,original
8329,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:28:30,just noting that how did they physically move maze walls while ten people were inside!,1,False,medium,original
8365,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:05:00,genuine question: whether keeping the cache was technically within the rules as they were stated,1,False,medium,original
7357,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:19:05,curious — five to three between hour 36 and hour 50. the elimination rate slowed in the final phase — the implications are worth thinking about,1,False,medium,intensity_scaling
9639,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:23:50,the key question here is side note: whether priya would have won without the Tyler alliance is an interesting counterfactual 😐,1,False,medium,direct_address
7422,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:28:30,just noting that the overnight rearrangement is the event most worth thinking about structurally imo,1,False,medium,original
8914,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:16:40,alliance b broken at hour 36.,1,False,high,original
8156,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:19:05,not sure but five contestants by hour 36. — the data here is interesting,1,False,medium,intensity_scaling
9051,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:14:15,not sure but did priya plan the cardboard map strategy before entering or did she improvise it 🤷,1,False,medium,original
9790,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:42:05,91 hours 14 minutes. within the 100 hour window. though,1,False,medium,original
8068,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:01:02,"2 million applicants filtering to 10 spots is a ratio of 200,000 to 1. the selection process must be extensive",1,False,high,original
9608,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,does anyone know if worth mentioning: has priya talked about this video in any interviews after it was released 🤔🤔! — curious about this,1,False,medium,direct_address
6066,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:14:15,in comparison with other large-scale outdoor challenge productions: fwiw what was the cardboard actually from. was it from food packaging in the maze 🤨,1,False,medium,comparative_framing
4689,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:38:00,by the standards of the challenge competition genre: priya's final approach was efficient. two sections in ten hours is a comfortable buffer,1,False,medium,comparative_framing
9675,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:01:45,genuine question: rules: find food water exit. no phones. — just an observation,1,False,medium,original
616,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:35:45,"from a navigation and spatial reasoning angle, fwiw did Tyler get any medical treatment during the challenge or after",1,False,medium,perspective_shift
4893,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:44:30,curious — tyler's 50k and jake's zero creates a significant outcome gap for two contestants who were separated by one event — just an observation,1,False,medium,original
4070,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:28:30,wondering if the maze was rearranged. priya's map survived it.,1,False,medium,original
6112,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:14:15,just noting that the cardboard map raises practical questions. how detailed was it? did she update it as she moved? how did she mark where she'd been? the video doesn't fully answer these and they're the most interesting parts of her strategy though,1,False,medium,original
2504,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:31:00,"thinking about this from a game balance perspective, curious — jake learning the maze had changed is the clearest single turning point in his individual competition arc",1,False,medium,perspective_shift
3502,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,not sure but the outcome aligns with what the map strategy suggested from hour 14. the rest was execution 😶 though,1,False,medium,original
4305,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:08:45,side note: medical elimination with no alternative scoring mechanism is a gap in the challenge design,1,False,medium,original
3647,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:14:15,fwiw curious whether priya's engineering background was known to other contestants before the challenge started 🧐🤔 imo,1,False,medium,original
8563,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:26:10,does anyone know if three left at halfway. different strategies. 🧐🤔,1,False,medium,direct_address
6585,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:14:15,wondering if curious whether priya's engineering background was known to other contestants before the challenge started — anyone know?,1,False,medium,original
7485,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:08:45,side note: medical elimination with no alternative scoring mechanism is a gap in the challenge design 😐 though,1,False,medium,original
6391,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:42:05,"measured against conventional reality competition norms: curious — 91 hours and 14 minutes. Out of 100, that's cutting it closer than you'd think for a winner.",1,False,medium,comparative_framing
3982,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:01:45,"thinking about this as a system, the one-video multiple-comments setup is an interesting choice. creates a clear competitive structure 🧐🤔 imo",1,False,medium,perspective_shift
7047,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:21:30,side note: cache raided while jake slept.,1,False,medium,original
3317,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:07:20,marcus's arc in this video is the shortest and least documented,1,False,high,original
6341,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:18,side note: the maze format is interesting because navigation skill is genuinely testable unlike many challenge formats,1,False,medium,original
5536,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:40:20,tbh lowkey jake's final run was chaotic but somehow still entertaining 😭🔥 💯 and that's fine by me,2,False,medium,intensity_scaling
2248,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:42:05,lowkey she turned a piece of cardboard into a winning strategy. that's incredible full stop,2,False,medium,original
2545,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:01:02,literally casting perfect 💯 🔥,2,False,medium,original
4010,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,i can't believe the goosebumps when she stepped out... this channel does NOT miss honestly,2,False,medium,original
2367,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,literally priya is literally the GOAT of this challenge format honestly,2,False,medium,original
4607,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:33:20,the fact he even had to make that call with no support is what makes the second place finish meaningful honestly,2,False,medium,aspect_rotation
1030,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:01:45,the format is perfect 💯 💯 and i genuinely loved it,2,False,medium,intensity_scaling
2144,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:05:00,literally cache find was smart tho,2,False,medium,original
2977,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:00,i can't believe i came in expecting a fun challenge video and got something that genuinely had me invested in realllll people's journeys. that's rare for this format!,2,False,medium,original
630,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:05:00,jake had the best strategy in the first third. just couldn't hold onto it,2,False,medium,original
4093,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:21:30,fr ok the cache raid was karma but jake finding it in the first place was genius,2,False,medium,register_slang
6014,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:42:05,she stepped out of that maze and into internet history 🔥,2,False,high,original
3009,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:35:45,future contestants should study tyler's story in this video is the underrated one. hurt at hour 72 and still finished second. that takes something special,2,False,medium,direct_address
5502,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:33:20,Tyler is the real heart of this video. phenomenal run 💙,2,False,high,original
6449,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:35:45,fr fr tyler's resilience in this video is unmatched. not giving up once and i stand by that — pretty good honestly,2,False,medium,intensity_scaling
8332,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:45:10,jake 😂 🔥 — not bad at all,2,False,medium,intensity_scaling
9338,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:28:30,genuinely twist 💪💪,2,False,medium,original
5865,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:26:10,bro three people half time 🔥,2,False,medium,original
4995,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,the moment PRIYA walked out i thought about all 91 hours she spent in there. the cardboard map. the alliance. the rearrangement. she earned every single dollar and i stand by that,2,False,medium,original
9945,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:35:45,the ankle scene reframes his second place finish entirely. he wasn't just second. he was second hurt,2,False,medium,aspect_rotation
1597,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:00,the editing in this video is a masterclass honestly,2,False,high,original
8869,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,ok so the way the comment section unites around priya's win 😍 and i stand by that,2,False,medium,original
274,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,honestly every person in this comment section cheering for PRIYA is exactly what youtube should feel like 😍 genuinely,2,False,medium,original
2684,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:14:15,ok so pRIYA's map strategy is going in the youtube hall of fame ngl 😭😭🔥 genuinely,2,False,medium,original
342,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:35,actually three football fields of maze?? the budget for this must be insane 💯💯 — loved every second,2,False,medium,intensity_scaling
6281,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:38:00,watching priya close in on the exit was the most satisfying 10 minutes of content 🔥,2,False,high,original
9739,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:31:00,"as someone who's been in isolation before, new maze who dis 😂💀",2,False,medium,perspective_shift
5314,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:14:15,ok so cardboard map >> GPS fr 🧠🔥 fr,2,False,medium,original
9825,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:00,this might be the video i recommend to everyone for the rest of the year 🔥 no cap,2,False,medium,original
1908,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:08:45,not gonna lie glad he got the medical help quick no cap,2,False,medium,original
844,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:19:05,actually five left already 😱 fr fr,2,False,medium,original
3942,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:12:00,the group argument was stressful to watch in the best way 😤,2,False,high,original
2267,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,priya's name will be the answer to a trivia question about this challenge forever 🏆,2,False,high,original
8391,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:45:10,fr fr jake 😭🔥,2,False,medium,original
7675,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,literally priya 🏆🏆 fr fr,2,False,medium,original
7516,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:38:00,my friend showed me this and now literally those final sections were the most tense thing i've watched all year no cap,2,False,medium,perspective_shift
9376,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:03:10,honestly the alliance drama set up the whole rest of the video perfectly! genuinely,2,False,medium,original
2597,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:10:28,showed this to my entire family and they all agree — the 10:28 scene was the hinge point of the whole video. everything changed after that,2,False,medium,perspective_shift
8477,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:00,this is why i watch youtube. genuine human stories told at massive scale fr,2,False,medium,original
4469,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:42:05,fr fr 500k well earned. no one else came close after hour 50,2,False,medium,original
1390,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:00,this channel just keeps outdoing itself 🏆,2,False,high,original
1068,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:40:20,this made every other challenge video feel underpowered — literally jake run 🔥🔥 fr fr,2,False,medium,comparative_framing
7407,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:40:20,if you ever enter a challenge like this: jAKE at the end still trying even when he knew it was over. gotta respect the effort,2,False,medium,direct_address
8214,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:03:10,watching these people strategize in a maze is surprisingly compelling,2,False,medium,original
6591,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:14:15,honestly other contestants wandering around and priya over here with a full map 🏆🏆,2,False,medium,original
8641,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,the amount of times i've replayed that exit scene 😭,2,False,high,original
9178,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:00,i can't believe this is why i watch youtube. genuine human stories told at massive scale 🔥,2,False,medium,original
8510,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,not gonna lie imagine working 91 hours and making 500k. priya ate 💯 💯 and i genuinely loved it,2,False,medium,intensity_scaling
481,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:26:10,three people at hour 50 and the tension was unreallll 🔥 🔥,2,False,medium,original
9485,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,literally 500k 😭🔥 honestly,2,False,medium,original
5026,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:31:00,my friend showed me this and now i can't believe jake's face when he realised the maze changed 😭🔥 💯🔥,2,False,medium,perspective_shift
3221,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,she deserved every dollar of that 500k fr fr 💯 fr fr,2,False,medium,original
7370,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:44:30,TYLER and priya both deserve their own highlight videos fr genuinely,2,False,medium,original
9883,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:42:05,this is really 91 hours 🔥,2,False,medium,intensity_scaling
5570,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:35:45,tyler walking on that ankle for hours just to not quit 😤💙 💯🔥,2,False,medium,original
3210,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:42:05,actually crying actual tears when she crossed the exit i'm not okay 🎉! honestly,2,False,medium,original
6670,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:26:10,halfway through and i still couldn't predict who was gonna win 🙌 ngl,2,False,medium,original
5534,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:31:00,fr fr jake losing his whole mental map must have been devastating but even that was compelling to watch no cap,2,False,medium,original
8575,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,"compared to other 100-hour challenge videos, this one is in a different league — literally the way the comments section is all priya right now 🔥🔥 we all felt that",2,False,medium,comparative_framing
8133,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:18,six weeks of construction is commitment to a bit that i respect enormously,2,False,medium,aspect_rotation
2234,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:28:30,the twist made an already great video even better 🔥,2,False,high,original
8899,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:08:45,the medical team handling it so fast was actually reassuring no cap,2,False,medium,original
5138,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:01:02,bro casting perfect 💯 🔥,2,False,medium,original
2162,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:38:00,this is really ok so two sections away and i could feel the whole audience holding their breath full stop,2,False,medium,intensity_scaling
5066,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:03:10,lowkey the alliance drama set up the whole rest of the video perfectly,2,False,medium,original
8013,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:44:30,lowkey tyler's reaction to the 50k 🥺❤️ that was everything 💯🔥,2,False,medium,original
3715,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:42:05,she stepped out of that MAZE and into internet history 🔥 genuinely,2,False,medium,original
9276,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:42:05,fr fr crying actual tears when she crossed the exit i'm not okay 🏆,2,False,medium,original
9505,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:10:28,honestly the confrontation scene was PEAK drama 🔥🔥,2,False,medium,original
8473,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,she really did it 😭 honestly,2,False,medium,original
1961,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:47:30,actually the fact that this is free content is wild 💪💪 thank you,2,False,medium,original
5129,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:16:40,literally the alliance breakdown added so much drama. perfectly timed in the edit full stop,2,False,medium,original
2225,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:42:05,lowkey priya said lemme just engineer my way out of this maze. respect 💯! honestly,2,False,medium,original
2265,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:42:05,literally donating HALF to her family right after winning?? that's character 🏆🔥 💯,2,False,medium,original
4193,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:01:02,casting perfect 💯,2,False,high,original
